timestamp,video_id,confidence,threshold,is_abnormal
2026-03-19T04:24:53.150217,cam1,0.0000,0.161,False
2026-03-19T04:24:56.682808,cam1,0.0000,0.161,False
2026-03-19T04:25:00.303145,cam1,0.0000,0.161,False
2026-03-19T04:25:03.850763,cam1,0.0000,0.161,False
2026-03-19T04:25:07.440297,cam1,0.0000,0.161,False
2026-03-19T04:25:11.008554,cam1,0.0000,0.161,False
2026-03-19T04:25:14.599962,cam1,0.0000,0.161,False
2026-03-19T04:25:18.121603,cam1,0.0000,0.161,False
2026-03-19T04:25:21.632561,cam1,0.0000,0.161,False
2026-03-19T04:25:25.214430,cam1,0.0000,0.161,False
2026-03-19T04:25:28.766210,cam1,0.0000,0.161,False
2026-03-19T04:25:32.379117,cam1,0.0000,0.161,False
2026-03-19T04:25:35.954543,cam1,0.0000,0.161,False
2026-03-19T04:25:39.551853,cam1,0.0000,0.161,False
2026-03-19T04:25:43.120063,cam1,0.0000,0.161,False
2026-03-19T04:25:46.669771,cam1,0.0000,0.161,False
2026-03-19T04:25:50.259720,cam1,0.0000,0.161,False
2026-03-19T04:25:53.826869,cam1,0.0000,0.161,False
2026-03-19T04:25:57.393112,cam1,0.0000,0.161,False
2026-03-19T04:26:00.990540,cam1,0.0000,0.161,False
2026-03-19T04:26:04.556983,cam1,0.0000,0.161,False
2026-03-19T04:26:08.137807,cam1,0.0000,0.161,False
2026-03-19T04:26:11.712440,cam1,0.0000,0.161,False
2026-03-19T04:26:15.284326,cam1,0.0000,0.161,False
2026-03-19T04:26:18.848069,cam1,0.0000,0.161,False
2026-03-19T04:26:22.442106,cam1,0.0000,0.161,False
2026-03-19T04:26:26.026231,cam1,0.0000,0.161,False
2026-03-19T04:26:29.588660,cam1,0.0000,0.161,False
2026-03-19T04:26:33.181380,cam1,0.0000,0.161,False
2026-03-19T04:26:36.747072,cam1,0.0000,0.161,False
2026-03-19T04:26:40.303097,cam1,0.0000,0.161,False
2026-03-19T04:26:43.910053,cam1,0.0000,0.161,False
2026-03-19T04:26:47.455852,cam1,0.0000,0.161,False
2026-03-19T04:26:50.979187,cam1,0.0000,0.161,False
2026-03-19T04:26:54.516024,cam1,0.0000,0.161,False
2026-03-19T04:26:58.088581,cam1,0.0000,0.161,False
2026-03-19T04:27:01.680720,cam1,0.0000,0.161,False
2026-03-19T04:27:05.211278,cam1,0.0000,0.161,False
2026-03-19T04:27:08.720710,cam1,0.0000,0.161,False
2026-03-19T04:27:12.290358,cam1,0.0000,0.161,False
2026-03-19T04:27:15.894622,cam1,0.0000,0.161,False
2026-03-19T04:27:19.493266,cam1,0.0000,0.161,False
2026-03-19T04:27:23.055267,cam1,0.0000,0.161,False
2026-03-19T04:27:26.572367,cam1,0.0000,0.161,False
2026-03-19T04:27:30.148633,cam1,0.0000,0.161,False
2026-03-19T04:27:33.645546,cam1,0.0000,0.161,False
2026-03-19T04:27:37.219560,cam1,0.0000,0.161,False
2026-03-19T04:27:40.796432,cam1,0.0000,0.161,False
2026-03-19T04:27:44.376340,cam1,0.0000,0.161,False
2026-03-19T04:27:47.961632,cam1,0.0000,0.161,False
2026-03-19T04:27:51.519301,cam1,0.0000,0.161,False
2026-03-19T04:27:55.130946,cam1,0.0000,0.161,False
2026-03-19T04:27:58.716689,cam1,0.0000,0.161,False
2026-03-19T04:28:02.234965,cam1,0.0000,0.161,False
2026-03-19T04:28:05.867850,cam1,0.0000,0.161,False
2026-03-19T04:28:09.379581,cam1,0.0000,0.161,False
2026-03-19T04:28:12.882388,cam1,0.0000,0.161,False
2026-03-19T04:28:16.479548,cam1,0.0000,0.161,False
2026-03-19T04:28:20.077842,cam1,0.0000,0.161,False
2026-03-19T04:28:23.645770,cam1,0.0000,0.161,False
2026-03-19T04:28:27.230609,cam1,0.0000,0.161,False
2026-03-19T04:28:30.790734,cam1,0.0000,0.161,False
2026-03-19T04:28:34.346921,cam1,0.0000,0.161,False
2026-03-19T04:28:37.941074,cam1,0.0000,0.161,False
2026-03-19T04:28:41.522529,cam1,0.0000,0.161,False
2026-03-19T04:28:45.072501,cam1,0.0000,0.161,False
2026-03-19T04:28:48.670327,cam1,0.0000,0.161,False
2026-03-19T04:28:52.250205,cam1,0.0000,0.161,False
2026-03-19T04:28:55.834815,cam1,0.0000,0.161,False
2026-03-19T04:28:59.391397,cam1,0.0000,0.161,False
2026-03-19T04:29:02.984382,cam1,0.0000,0.161,False
2026-03-19T04:29:06.498128,cam1,0.0000,0.161,False
2026-03-19T04:29:10.029011,cam1,0.0000,0.161,False
2026-03-19T04:29:13.629470,cam1,0.0000,0.161,False
2026-03-19T04:29:17.145889,cam1,0.0000,0.161,False
2026-03-19T04:29:20.774938,cam1,0.0000,0.161,False
2026-03-19T04:29:24.332874,cam1,0.0000,0.161,False
2026-03-19T04:29:27.870747,cam1,0.0000,0.161,False
2026-03-19T04:29:31.449545,cam1,0.0000,0.161,False
2026-03-19T04:29:35.032274,cam1,0.0000,0.161,False
2026-03-19T04:29:38.609813,cam1,0.0000,0.161,False
2026-03-19T04:29:42.218639,cam1,0.0000,0.161,False
2026-03-19T04:29:45.828123,cam1,0.0000,0.161,False
2026-03-19T04:29:49.333723,cam1,0.0000,0.161,False
2026-03-19T04:29:52.917918,cam1,0.0000,0.161,False
2026-03-19T04:29:56.474591,cam1,0.0000,0.161,False
2026-03-19T04:29:59.939233,cam1,0.0000,0.161,False
2026-03-19T04:30:03.420680,cam1,0.0000,0.161,False
2026-03-19T04:30:06.881490,cam1,0.0000,0.161,False
2026-03-19T04:30:10.407531,cam1,0.0000,0.161,False
2026-03-19T04:30:13.961674,cam1,0.0000,0.161,False
2026-03-19T04:30:17.572474,cam1,0.0000,0.161,False
2026-03-19T04:30:21.161750,cam1,0.0000,0.161,False
2026-03-19T04:30:24.759960,cam1,0.0000,0.161,False
2026-03-19T04:30:28.291769,cam1,0.0000,0.161,False
2026-03-19T04:30:31.890327,cam1,0.0000,0.161,False
2026-03-19T04:30:35.478549,cam1,0.0000,0.161,False
2026-03-19T04:30:39.026394,cam1,0.0000,0.161,False
2026-03-19T04:30:42.605973,cam1,0.0000,0.161,False
2026-03-19T04:30:46.186795,cam1,0.0000,0.161,False
2026-03-19T04:30:49.795959,cam1,0.0000,0.161,False
2026-03-19T04:30:53.365919,cam1,0.0000,0.161,False
2026-03-19T04:30:56.928276,cam1,0.0000,0.161,False
2026-03-19T04:31:00.493237,cam1,0.0000,0.161,False
2026-03-19T04:31:04.090013,cam1,0.0000,0.161,False
2026-03-19T04:31:07.747682,cam1,0.0000,0.161,False
2026-03-19T04:31:11.307400,cam1,0.0000,0.161,False
2026-03-19T04:31:14.921386,cam1,0.0000,0.161,False
2026-03-19T04:31:18.499207,cam1,0.0000,0.161,False
2026-03-19T04:31:22.041846,cam1,0.0000,0.161,False
2026-03-19T04:31:25.600456,cam1,0.0000,0.161,False
2026-03-19T04:31:29.228050,cam1,0.0000,0.161,False
2026-03-19T04:31:32.775096,cam1,0.0000,0.161,False
2026-03-19T04:31:36.368058,cam1,0.0000,0.161,False
2026-03-19T04:31:39.930570,cam1,0.0000,0.161,False
2026-03-19T04:31:43.542325,cam1,0.0000,0.161,False
2026-03-19T04:31:47.019978,cam1,0.0000,0.161,False
2026-03-19T04:31:50.608303,cam1,0.0000,0.161,False
2026-03-19T04:31:54.128951,cam1,0.0000,0.161,False
2026-03-19T04:31:57.719007,cam1,0.0000,0.161,False
2026-03-19T04:32:01.251130,cam1,0.0000,0.161,False
2026-03-19T04:32:04.741273,cam1,0.0000,0.161,False
2026-03-19T04:32:08.363993,cam1,0.0000,0.161,False
2026-03-19T04:32:11.894299,cam1,0.0000,0.161,False
2026-03-19T04:32:15.472795,cam1,0.0000,0.161,False
2026-03-19T04:32:19.056636,cam1,0.0000,0.161,False
2026-03-19T04:32:22.609558,cam1,0.0000,0.161,False
2026-03-19T04:32:26.115549,cam1,0.0000,0.161,False
2026-03-19T04:32:29.720091,cam1,0.0000,0.161,False
2026-03-19T04:32:33.234018,cam1,0.0000,0.161,False
2026-03-19T04:32:36.789634,cam1,0.0000,0.161,False
2026-03-19T04:32:40.342145,cam1,0.0000,0.161,False
2026-03-19T04:32:43.904219,cam1,0.0000,0.161,False
2026-03-19T04:32:47.489067,cam1,0.0000,0.161,False
2026-03-19T04:32:51.091641,cam1,0.0000,0.161,False
2026-03-19T04:32:54.591227,cam1,0.0000,0.161,False
2026-03-19T04:32:58.138717,cam1,0.0000,0.161,False
2026-03-19T04:33:01.628211,cam1,0.0000,0.161,False
2026-03-19T04:33:05.211884,cam1,0.0000,0.161,False
2026-03-19T04:33:08.788309,cam1,0.0000,0.161,False
2026-03-19T04:33:12.277240,cam1,0.0000,0.161,False
2026-03-19T04:33:15.740671,cam1,0.0000,0.161,False
2026-03-19T04:33:19.266465,cam1,0.0000,0.161,False
2026-03-19T04:33:22.837934,cam1,0.0000,0.161,False
2026-03-19T04:33:26.398818,cam1,0.0000,0.161,False
2026-03-19T04:33:29.988333,cam1,0.0000,0.161,False
2026-03-19T04:33:33.585134,cam1,0.0000,0.161,False
2026-03-19T04:33:37.178656,cam1,0.0000,0.161,False
2026-03-19T04:33:40.724443,cam1,0.0000,0.161,False
2026-03-19T04:33:44.285298,cam1,0.0000,0.161,False
2026-03-19T04:33:47.865529,cam1,0.0000,0.161,False
2026-03-19T04:33:51.414853,cam1,0.0000,0.161,False
2026-03-19T04:33:54.933999,cam1,0.0000,0.161,False
2026-03-19T04:33:58.492480,cam1,0.0000,0.161,False
2026-03-19T04:34:02.072881,cam1,0.0000,0.161,False
2026-03-19T04:34:05.603854,cam1,0.0000,0.161,False
2026-03-19T04:34:09.175771,cam1,0.0000,0.161,False
2026-03-19T04:34:12.677048,cam1,0.0000,0.161,False
2026-03-19T04:34:16.136070,cam1,0.0000,0.161,False
2026-03-19T04:34:19.682467,cam1,0.0000,0.161,False
2026-03-19T04:34:23.220449,cam1,0.0000,0.161,False
2026-03-19T04:34:26.844881,cam1,0.0000,0.161,False
2026-03-19T04:34:30.396472,cam1,0.0000,0.161,False
2026-03-19T04:34:33.941979,cam1,0.0000,0.161,False
2026-03-19T09:22:46.776075,cam1,0.0000,0.161,False
2026-03-19T09:23:22.224436,cam1,0.0000,0.161,False
2026-03-19T09:23:57.686788,cam1,0.0000,0.161,False
2026-03-19T09:24:33.206115,cam1,0.0000,0.161,False
2026-03-19T09:25:08.781167,cam1,0.0000,0.161,False
2026-03-19T09:25:44.337824,cam1,0.0000,0.161,False
2026-03-19T09:26:19.995005,cam1,0.0000,0.161,False
2026-03-19T09:26:55.478823,cam1,0.0000,0.161,False
2026-03-19T09:27:31.096533,cam1,0.0000,0.161,False
2026-03-19T09:28:06.698346,cam1,0.0000,0.161,False
2026-03-19T09:28:42.102155,cam1,0.0000,0.161,False
2026-03-19T09:29:17.632740,cam1,0.0000,0.161,False
2026-03-19T09:29:53.126757,cam1,0.0000,0.161,False
2026-03-19T09:30:28.584395,cam1,0.0000,0.161,False
2026-03-19T09:31:04.074305,cam1,0.0000,0.161,False
2026-03-19T09:31:39.624563,cam1,0.0000,0.161,False
2026-03-19T09:32:15.100132,cam1,0.0000,0.161,False
2026-03-19T09:32:50.610061,cam1,0.0000,0.161,False
2026-03-19T09:33:26.196225,cam1,0.0000,0.161,False
2026-03-19T09:34:01.689696,cam1,0.0000,0.161,False
2026-03-19T09:34:37.320082,cam1,0.0000,0.161,False
2026-03-19T09:35:12.858839,cam1,0.0000,0.161,False
2026-03-19T09:35:48.353274,cam1,0.0000,0.161,False
2026-03-19T09:36:23.900677,cam1,0.0000,0.161,False
2026-03-19T09:36:59.424499,cam1,0.0000,0.161,False
2026-03-19T09:37:34.912738,cam1,0.0000,0.161,False
2026-03-19T09:38:10.541560,cam1,0.0000,0.161,False
2026-03-19T09:38:46.080910,cam1,0.0000,0.161,False
2026-03-19T09:39:21.507966,cam1,0.0000,0.161,False
2026-03-19T09:39:57.053856,cam1,0.0000,0.161,False
2026-03-19T09:40:32.526445,cam1,0.0000,0.161,False
2026-03-19T09:41:08.043927,cam1,0.0000,0.161,False
2026-03-19T09:41:43.705340,cam1,0.0000,0.161,False
2026-03-19T09:42:19.248287,cam1,0.0000,0.161,False
2026-03-19T09:42:54.690159,cam1,0.0000,0.161,False
2026-03-19T09:43:30.203795,cam1,0.0000,0.161,False
2026-03-19T09:44:05.692775,cam1,0.0000,0.161,False
2026-03-19T09:44:41.208920,cam1,0.0000,0.161,False
2026-03-19T09:45:16.719216,cam1,0.0000,0.161,False
2026-03-19T09:45:52.224753,cam1,0.0000,0.161,False
2026-03-19T09:46:27.701189,cam1,0.0000,0.161,False
2026-03-19T09:47:03.240973,cam1,0.0000,0.161,False
2026-03-19T09:47:38.739543,cam1,0.0000,0.161,False
2026-03-19T09:48:14.302502,cam1,0.0000,0.161,False
2026-03-19T09:48:49.771986,cam1,0.0000,0.161,False
2026-03-19T09:49:25.218641,cam1,0.0000,0.161,False
2026-03-19T09:50:00.698767,cam1,0.0000,0.161,False
2026-03-19T09:50:36.196489,cam1,0.0000,0.161,False
2026-03-19T09:51:11.717237,cam1,0.0000,0.161,False
2026-03-19T09:51:47.327009,cam1,0.0000,0.161,False
2026-03-19T09:52:22.963580,cam1,0.0000,0.161,False
2026-03-19T09:52:58.591044,cam1,0.0000,0.161,False
2026-03-19T09:53:34.206054,cam1,0.0000,0.161,False
2026-03-19T09:54:09.912292,cam1,0.0000,0.161,False
2026-03-19T09:54:45.569728,cam1,0.0000,0.161,False
2026-03-19T09:55:21.235953,cam1,0.0000,0.161,False
2026-03-19T09:55:56.911617,cam1,0.0000,0.161,False
2026-03-19T09:56:32.580678,cam1,0.0000,0.161,False
2026-03-19T09:57:08.262642,cam1,0.0000,0.161,False
2026-03-19T09:57:43.915029,cam1,0.0000,0.161,False
2026-03-19T09:58:19.491691,cam1,0.0000,0.161,False
2026-03-19T09:58:55.048795,cam1,0.0000,0.161,False
2026-03-19T09:59:30.664827,cam1,0.0000,0.161,False
2026-03-19T10:00:06.176940,cam1,0.0000,0.161,False
2026-03-19T10:00:41.804263,cam1,0.0000,0.161,False
2026-03-19T10:01:17.451876,cam1,0.0000,0.161,False
2026-03-19T10:01:53.089652,cam1,0.0000,0.161,False
2026-03-19T10:02:28.689595,cam1,0.0000,0.161,False
2026-03-19T10:03:04.291481,cam1,0.0000,0.161,False
2026-03-19T10:03:39.837573,cam1,0.0000,0.161,False
2026-03-19T10:04:15.486637,cam1,0.0000,0.161,False
2026-03-19T10:04:51.092529,cam1,0.0000,0.161,False
2026-03-19T10:05:26.852368,cam1,0.0000,0.161,False
2026-03-19T10:06:02.520063,cam1,0.0000,0.161,False
2026-03-19T10:06:38.163078,cam1,0.0000,0.161,False
2026-03-19T10:07:13.780209,cam1,0.0000,0.161,False
2026-03-19T10:07:49.364842,cam1,0.0000,0.161,False
2026-03-19T10:08:25.011911,cam1,0.0000,0.161,False
2026-03-19T10:09:00.675752,cam1,0.0000,0.161,False
2026-03-19T10:09:36.247554,cam1,0.0000,0.161,False
2026-03-19T10:10:11.943578,cam1,0.0000,0.161,False
2026-03-19T10:10:47.542639,cam1,0.0000,0.161,False
2026-03-19T10:11:23.308031,cam1,0.0000,0.161,False
2026-03-19T10:12:00.554133,cam1,0.0000,0.161,False
2026-03-19T10:12:36.593919,cam1,0.0000,0.161,False
2026-03-19T10:13:12.288801,cam1,0.0000,0.161,False
2026-03-19T10:13:47.940319,cam1,0.0000,0.161,False
2026-03-19T10:14:23.550893,cam1,0.0000,0.161,False
2026-03-19T10:14:59.187081,cam1,0.0000,0.161,False
2026-03-19T10:15:34.853699,cam1,0.0000,0.161,False
2026-03-19T10:16:10.500097,cam1,0.0000,0.161,False
2026-03-19T10:16:46.159099,cam1,0.0000,0.161,False
2026-03-19T10:17:21.816011,cam1,0.0000,0.161,False
2026-03-19T10:17:57.457467,cam1,0.0000,0.161,False
2026-03-19T10:18:33.107591,cam1,0.0000,0.161,False
2026-03-19T10:19:08.745202,cam1,0.0000,0.161,False
2026-03-19T10:19:44.363319,cam1,0.0000,0.161,False
2026-03-19T10:20:19.971176,cam1,0.0000,0.161,False
2026-03-19T10:20:55.603063,cam1,0.0000,0.161,False
2026-03-19T10:21:31.209265,cam1,0.0000,0.161,False
2026-03-19T10:22:06.877041,cam1,0.0000,0.161,False
2026-03-19T10:22:42.551631,cam1,0.0000,0.161,False
2026-03-19T10:23:18.145652,cam1,0.0000,0.161,False
2026-03-19T10:23:53.806572,cam1,0.0000,0.161,False
2026-03-19T10:24:29.471109,cam1,0.0000,0.161,False
2026-03-19T10:25:04.977383,cam1,0.0000,0.161,False
2026-03-19T10:25:40.524880,cam1,0.0000,0.161,False
2026-03-19T10:26:15.988938,cam1,0.0000,0.161,False
2026-03-19T10:26:51.437789,cam1,0.0000,0.161,False
2026-03-19T10:27:26.942963,cam1,0.0000,0.161,False
2026-03-19T10:28:02.423578,cam1,0.0000,0.161,False
2026-03-19T10:28:37.889833,cam1,0.0000,0.161,False
2026-03-19T10:29:13.454580,cam1,0.0000,0.161,False
2026-03-19T10:29:48.994585,cam1,0.0000,0.161,False
2026-03-19T10:30:24.486392,cam1,0.0000,0.161,False
2026-03-19T10:30:59.987881,cam1,0.0000,0.161,False
2026-03-19T10:31:35.502791,cam1,0.0000,0.161,False
2026-03-19T10:32:11.013972,cam1,0.0000,0.161,False
2026-03-19T10:32:46.568333,cam1,0.0000,0.161,False
2026-03-19T10:33:22.074952,cam1,0.0000,0.161,False
2026-03-19T10:33:57.571964,cam1,0.0000,0.161,False
2026-03-19T10:34:33.078197,cam1,0.0000,0.161,False
2026-03-19T10:35:08.588727,cam1,0.0000,0.161,False
2026-03-19T10:35:44.056905,cam1,0.0000,0.161,False
2026-03-19T10:36:19.575798,cam1,0.0000,0.161,False
2026-03-19T10:36:55.072641,cam1,0.0000,0.161,False
2026-03-19T10:37:30.487476,cam1,0.0000,0.161,False
2026-03-19T10:38:05.961107,cam1,0.0000,0.161,False
2026-03-19T10:38:41.490476,cam1,0.0000,0.161,False
2026-03-19T10:39:16.986716,cam1,0.0000,0.161,False
2026-03-19T10:39:52.431845,cam1,0.0000,0.161,False
2026-03-19T10:40:27.913494,cam1,0.0000,0.161,False
2026-03-19T10:41:03.444225,cam1,0.0000,0.161,False
2026-03-19T10:41:38.951669,cam1,0.0000,0.161,False
2026-03-19T10:42:14.433474,cam1,0.0000,0.161,False
2026-03-19T10:42:49.882734,cam1,0.0000,0.161,False
2026-03-19T10:43:25.347116,cam1,0.0000,0.161,False
2026-03-19T10:44:00.797721,cam1,0.0000,0.161,False
2026-03-19T10:44:36.261780,cam1,0.0000,0.161,False
2026-03-19T10:45:11.681747,cam1,0.0000,0.161,False
2026-03-19T10:45:47.204540,cam1,0.0000,0.161,False
2026-03-19T10:46:22.603308,cam1,0.0000,0.161,False
2026-03-19T10:46:58.081169,cam1,0.0000,0.161,False
2026-03-19T10:47:33.537504,cam1,0.0000,0.161,False
2026-03-19T10:48:08.929040,cam1,0.0000,0.161,False
2026-03-19T10:48:44.410044,cam1,0.0000,0.161,False
2026-03-19T10:49:19.845342,cam1,0.0000,0.161,False
2026-03-19T10:49:55.315376,cam1,0.0000,0.161,False
2026-03-19T10:50:30.830409,cam1,0.0000,0.161,False
2026-03-19T10:51:06.311492,cam1,0.0000,0.161,False
2026-03-19T10:51:41.751356,cam1,0.0000,0.161,False
2026-03-19T10:52:17.217688,cam1,0.0000,0.161,False
2026-03-19T10:52:52.763573,cam1,0.0000,0.161,False
2026-03-19T10:53:28.201650,cam1,0.0000,0.161,False
2026-03-19T10:54:03.673698,cam1,0.0000,0.161,False
2026-03-19T10:54:39.146519,cam1,0.0000,0.161,False
2026-03-19T10:55:14.616934,cam1,0.0000,0.161,False
2026-03-19T10:55:50.125281,cam1,0.0000,0.161,False
2026-03-19T10:56:25.709639,cam1,0.0000,0.161,False
2026-03-19T10:57:01.230804,cam1,0.0000,0.161,False
2026-03-19T10:57:36.708850,cam1,0.0000,0.161,False
2026-03-19T10:58:12.239622,cam1,0.0000,0.161,False
2026-03-19T10:58:47.673551,cam1,0.0000,0.161,False
2026-03-19T10:59:23.139508,cam1,0.0000,0.161,False
2026-03-19T10:59:58.629558,cam1,0.0000,0.161,False
2026-03-19T11:00:34.140062,cam1,0.0000,0.161,False
2026-03-19T11:01:09.621904,cam1,0.0000,0.161,False
2026-03-19T11:01:45.146368,cam1,0.0000,0.161,False
2026-03-19T11:02:20.607954,cam1,0.0000,0.161,False
2026-03-19T11:02:56.105377,cam1,0.0000,0.161,False
2026-03-19T11:03:31.603980,cam1,0.0000,0.161,False
2026-03-19T11:04:07.051181,cam1,0.0000,0.161,False
2026-03-19T11:04:42.565669,cam1,0.0000,0.161,False
2026-03-19T11:05:18.112506,cam1,0.0000,0.161,False
2026-03-19T11:05:53.588544,cam1,0.0000,0.161,False
2026-03-19T11:06:29.048743,cam1,0.0000,0.161,False
2026-03-19T11:07:04.577739,cam1,0.0000,0.161,False
2026-03-19T11:07:40.047821,cam1,0.0000,0.161,False
2026-03-19T11:08:15.557955,cam1,0.0000,0.161,False
2026-03-19T11:08:51.070745,cam1,0.0000,0.161,False
2026-03-19T11:09:26.551951,cam1,0.0000,0.161,False
2026-03-19T11:10:02.043762,cam1,0.0000,0.161,False
2026-03-19T11:10:37.533735,cam1,0.0000,0.161,False
2026-03-19T11:11:13.041802,cam1,0.0000,0.161,False
2026-03-19T11:11:48.538151,cam1,0.0000,0.161,False
2026-03-19T11:12:24.019508,cam1,0.0000,0.161,False
2026-03-19T11:12:59.509175,cam1,0.0000,0.161,False
2026-03-19T11:13:34.987106,cam1,0.0000,0.161,False
2026-03-19T11:14:10.480801,cam1,0.0000,0.161,False
2026-03-19T11:14:45.938600,cam1,0.0000,0.161,False
2026-03-19T11:15:21.431017,cam1,0.0000,0.161,False
2026-03-19T11:15:56.914930,cam1,0.0000,0.161,False
2026-03-19T11:16:32.384281,cam1,0.0000,0.161,False
2026-03-19T11:17:07.897792,cam1,0.0000,0.161,False
2026-03-19T11:17:43.396479,cam1,0.0000,0.161,False
2026-03-19T11:18:18.885365,cam1,0.0000,0.161,False
2026-03-19T11:18:54.405201,cam1,0.0000,0.161,False
2026-03-19T11:19:29.908792,cam1,0.0000,0.161,False
2026-03-19T11:20:05.403589,cam1,0.0000,0.161,False
2026-03-19T11:20:40.898169,cam1,0.0000,0.161,False
2026-03-19T11:21:16.399232,cam1,0.0000,0.161,False
2026-03-19T11:21:51.907714,cam1,0.0000,0.161,False
2026-03-19T11:22:27.422812,cam1,0.0000,0.161,False
2026-03-19T11:23:02.853299,cam1,0.0000,0.161,False
2026-03-19T11:23:38.317930,cam1,0.0000,0.161,False
2026-03-19T11:24:13.850057,cam1,0.0000,0.161,False
2026-03-19T11:24:49.337482,cam1,0.0000,0.161,False
2026-03-19T11:25:24.808405,cam1,0.0000,0.161,False
2026-03-19T11:26:00.316356,cam1,0.0000,0.161,False
2026-03-19T11:26:35.819823,cam1,0.0000,0.161,False
2026-03-19T11:27:11.274841,cam1,0.0000,0.161,False
2026-03-19T11:27:46.759068,cam1,0.0000,0.161,False
2026-03-19T11:28:22.340176,cam1,0.0000,0.161,False
2026-03-19T11:28:58.759148,cam1,0.0000,0.161,False
2026-03-19T11:29:34.210958,cam1,0.0000,0.161,False
2026-03-19T11:30:09.714974,cam1,0.0000,0.161,False
2026-03-19T11:30:45.187474,cam1,0.0000,0.161,False
2026-03-19T11:31:20.671931,cam1,0.0000,0.161,False
2026-03-19T11:31:56.147639,cam1,0.0000,0.161,False
2026-03-19T11:32:31.648254,cam1,0.0000,0.161,False
2026-03-19T11:33:07.169492,cam1,0.0000,0.161,False
2026-03-19T11:33:42.640073,cam1,0.0000,0.161,False
2026-03-19T11:34:18.108076,cam1,0.0000,0.161,False
2026-03-19T11:34:53.582396,cam1,0.0000,0.161,False
2026-03-19T11:35:29.021683,cam1,0.0000,0.161,False
2026-03-19T11:36:04.463455,cam1,0.0000,0.161,False
2026-03-19T11:36:39.968702,cam1,0.0000,0.161,False
2026-03-19T11:37:15.492806,cam1,0.0000,0.161,False
2026-03-19T11:37:50.943634,cam1,0.0000,0.161,False
2026-03-19T11:38:26.459935,cam1,0.0000,0.161,False
2026-03-19T11:39:01.937951,cam1,0.0000,0.161,False
2026-03-19T11:39:37.392987,cam1,0.0000,0.161,False
2026-03-19T11:40:12.884938,cam1,0.0000,0.161,False
2026-03-19T11:40:48.385098,cam1,0.0000,0.161,False
2026-03-19T11:41:23.881777,cam1,0.0000,0.161,False
2026-03-19T11:41:59.377051,cam1,0.0000,0.161,False
2026-03-19T11:42:34.867951,cam1,0.0000,0.161,False
2026-03-19T11:43:10.340708,cam1,0.0000,0.161,False
2026-03-19T11:43:45.784596,cam1,0.0000,0.161,False
2026-03-19T11:44:21.321548,cam1,0.0000,0.161,False
2026-03-19T11:44:56.749856,cam1,0.0000,0.161,False
2026-03-19T11:45:32.211668,cam1,0.0000,0.161,False
2026-03-23T22:37:19.569834,cam1,0.0000,0.161,False
2026-03-23T22:37:23.060259,cam1,0.0000,0.161,False
2026-03-23T22:37:26.659051,cam1,0.0000,0.161,False
2026-03-23T22:37:30.318606,cam1,0.0000,0.161,False
2026-03-23T22:37:33.919155,cam1,0.0000,0.161,False
2026-03-23T22:37:37.441951,cam1,0.0000,0.161,False
2026-03-23T22:37:40.931143,cam1,0.0000,0.161,False
2026-03-23T22:37:44.676796,cam1,0.0000,0.161,False
2026-03-23T22:37:48.218579,cam1,0.0000,0.161,False
2026-03-23T22:37:51.803480,cam1,0.0000,0.161,False
2026-03-23T22:37:55.342956,cam1,0.0000,0.161,False
2026-03-23T22:37:58.813194,cam1,0.0000,0.161,False
2026-03-23T22:38:02.292107,cam1,0.0000,0.161,False
2026-03-23T22:38:06.017164,cam1,0.0000,0.161,False
2026-03-23T22:38:09.514955,cam1,0.0000,0.161,False
2026-03-23T22:38:13.094373,cam1,0.0000,0.161,False
2026-03-23T22:38:16.931011,cam1,0.0000,0.161,False
2026-03-23T22:38:20.535503,cam1,0.0000,0.161,False
2026-03-23T22:38:24.109341,cam1,0.0000,0.161,False
2026-03-23T22:38:27.668747,cam1,0.0000,0.161,False
2026-03-23T22:38:32.277462,cam1,0.0000,0.161,False
2026-03-23T22:38:35.785656,cam1,0.0000,0.161,False
2026-03-23T22:38:39.326990,cam1,0.0000,0.161,False
2026-03-23T22:38:42.792621,cam1,0.0000,0.161,False
2026-03-23T22:38:46.302542,cam1,0.0000,0.161,False
2026-03-23T22:38:49.798411,cam1,0.0000,0.161,False
2026-03-23T22:38:53.375478,cam1,0.0000,0.161,False
2026-03-23T22:38:56.953904,cam1,0.0000,0.161,False
2026-03-23T22:39:00.511336,cam1,0.0000,0.161,False
2026-03-23T22:39:04.087251,cam1,0.0000,0.161,False
2026-03-23T22:39:07.655547,cam1,0.0000,0.161,False
2026-03-23T22:39:11.126171,cam1,0.0000,0.161,False
2026-03-23T22:39:14.605777,cam1,0.0000,0.161,False
2026-03-23T22:39:18.069489,cam1,0.0000,0.161,False
2026-03-23T22:39:21.579985,cam1,0.0000,0.161,False
2026-03-23T22:39:25.136432,cam1,0.0000,0.161,False
2026-03-23T22:39:28.719809,cam1,0.0000,0.161,False
2026-03-23T22:39:32.286214,cam1,0.0000,0.161,False
2026-03-23T22:39:35.767135,cam1,0.0000,0.161,False
2026-03-23T22:39:39.256153,cam1,0.0000,0.161,False
2026-03-23T22:39:42.803931,cam1,0.0000,0.161,False
2026-03-23T22:39:46.291608,cam1,0.0000,0.161,False
2026-03-23T22:39:49.742531,cam1,0.0000,0.161,False
2026-03-23T22:39:53.309136,cam1,0.0000,0.161,False
